,match_id,radiant_team,dire_team
76,8601086783,"[11, 49, 86, 53, 50]","[84, 8, 74, 108, 51]"
77,8601086721,"[53, 129, 64, 106, 37]","[8, 68, 51, 19, 20]"
78,8601086693,"[105, 14, 104, 56, 68]","[75, 102, 8, 61, 137]"
79,8601086691,"[63, 59, 14, 135, 69]","[86, 110, 145, 48, 129]"
80,8601086653,"[51, 28, 31, 97, 39]","[21, 105, 45, 42, 137]"
81,8601086630,"[14, 131, 72, 49, 88]","[28, 17, 26, 1, 64]"
82,8601086567,"[145, 100, 40, 30, 106]","[96, 88, 41, 120, 5]"
83,8601086495,"[11, 123, 52, 7, 103]","[36, 21, 23, 53, 64]"
84,8601086424,"[28, 26, 14, 119, 1]","[31, 53, 56, 135, 47]"
85,8601086390,"[114, 21, 79, 49, 18]","[105, 12, 74, 2, 26]"
86,8601086361,"[145, 129, 88, 64, 100]","[76, 14, 2, 39, 56]"
87,8601086328,"[26, 72, 129, 74, 86]","[18, 106, 47, 22, 59]"
88,8601086288,"[41, 7, 129, 67, 64]","[71, 32, 29, 8, 17]"
89,8601086285,"[129, 73, 86, 21, 49]","[64, 30, 10, 48, 96]"
90,8601086238,"[42, 126, 47, 40, 110]","[59, 104, 14, 119, 54]"
91,8601086061,"[97, 19, 7, 75, 8]","[74, 102, 86, 70, 111]"
92,8601086046,"[64, 44, 126, 39, 28]","[32, 13, 104, 87, 22]"
93,8601086015,"[97, 18, 19, 7, 74]","[84, 67, 11, 52, 41]"
94,8601086009,"[100, 4, 30, 39, 70]","[83, 54, 26, 36, 21]"
95,8601086006,"[101, 20, 8, 17, 32]","[108, 12, 35, 7, 87]"
96,8601085833,"[41, 27, 98, 123, 113]","[14, 128, 33, 6, 97]"
97,8601085831,"[64, 53, 28, 4, 36]","[136, 91, 128, 74, 86]"
98,8601085748,"[35, 109, 85, 53, 84]","[70, 64, 2, 36, 30]"
99,8601085635,"[86, 51, 44, 8, 97]","[1, 87, 4, 137, 2]"
0,8601085508,"[30, 104, 52, 72, 35]","[14, 107, 88, 98, 6]"
1,8601085452,"[95, 135, 101, 40, 28]","[145, 2, 37, 75, 46]"
2,8601085332,"[88, 104, 70, 75, 11]","[8, 43, 39, 40, 28]"
3,8601085190,"[12, 59, 110, 62, 73]","[5, 93, 52, 2, 39]"
4,8601085069,"[128, 49, 98, 136, 47]","[59, 34, 10, 64, 21]"
5,8601084912,"[126, 27, 53, 6, 2]","[86, 14, 82, 68, 70]"
6,8601084659,"[88, 101, 6, 2, 26]","[45, 59, 36, 94, 63]"
7,8601084562,"[64, 17, 25, 104, 70]","[68, 88, 60, 53, 75]"
8,8601084460,"[98, 17, 85, 138, 94]","[68, 36, 70, 51, 40]"
9,8601084453,"[74, 119, 128, 72, 28]","[108, 35, 40, 120, 8]"
10,8601084444,"[42, 59, 64, 70, 97]","[82, 1, 38, 31, 111]"
11,8601080785,"[53, 56, 16, 85, 86]","[8, 112, 101, 2, 128]"
12,8601080738,"[53, 35, 86, 56, 110]","[64, 42, 113, 36, 7]"
13,8601080722,"[114, 88, 27, 36, 52]","[32, 56, 136, 76, 7]"
14,8601080499,"[62, 73, 120, 9, 7]","[104, 31, 74, 128, 8]"
15,8601080436,"[26, 6, 2, 103, 106]","[27, 22, 40, 21, 41]"
16,8601080409,"[47, 41, 49, 45, 63]","[2, 39, 1, 13, 86]"
17,8601080200,"[112, 136, 86, 12, 126]","[62, 21, 18, 106, 84]"
18,8601080150,"[31, 20, 8, 104, 2]","[84, 39, 12, 30, 73]"
19,8601080128,"[20, 86, 101, 53, 96]","[7, 98, 40, 72, 59]"
20,8601080066,"[96, 131, 46, 40, 61]","[14, 53, 102, 33, 87]"
21,8601080022,"[53, 73, 10, 31, 106]","[42, 22, 75, 86, 26]"
22,8601079991,"[84, 128, 87, 8, 45]","[104, 110, 138, 11, 97]"
23,8601079885,"[40, 39, 63, 86, 51]","[14, 21, 31, 59, 8]"
24,8601079787,"[131, 101, 13, 42, 135]","[128, 35, 71, 46, 137]"
25,8601079457,"[16, 30, 64, 32, 8]","[129, 27, 86, 90, 102]"
26,8601079429,"[39, 92, 42, 52, 98]","[14, 35, 95, 45, 100]"
27,8601079397,"[109, 107, 7, 78, 20]","[13, 98, 50, 10, 41]"
28,8601078665,"[53, 109, 97, 36, 20]","[101, 2, 12, 21, 39]"
29,8601078643,"[2, 39, 14, 104, 41]","[13, 98, 1, 64, 7]"
30,8601078568,"[111, 112, 49, 96, 36]","[19, 63, 88, 74, 64]"
31,8601078551,"[26, 59, 32, 2, 39]","[86, 28, 105, 70, 111]"
32,8601078550,"[96, 21, 68, 47, 54]","[35, 8, 102, 78, 64]"
33,8601078487,"[13, 7, 26, 9, 72]","[106, 21, 104, 8, 52]"
34,8601078473,"[14, 86, 12, 27, 129]","[28, 2, 54, 31, 111]"
35,8601078391,"[71, 104, 38, 105, 74]","[26, 39, 97, 54, 35]"
36,8601078387,"[106, 49, 14, 5, 40]","[4, 64, 102, 93, 104]"
37,8601078182,"[77, 26, 106, 72, 100]","[120, 22, 8, 17, 71]"
38,8601078012,"[30, 128, 94, 21, 88]","[38, 14, 82, 46, 62]"
39,8601077925,"[35, 48, 64, 96, 28]","[63, 20, 72, 101, 11]"
40,8601077917,"[129, 71, 101, 8, 17]","[2, 86, 114, 30, 48]"
41,8601077914,"[1, 98, 74, 26, 64]","[104, 39, 4, 128, 14]"
42,8601077898,"[64, 109, 7, 19, 52]","[5, 63, 70, 108, 106]"
43,8601077893,"[120, 87, 21, 53, 78]","[37, 11, 29, 12, 73]"
44,8601077847,"[87, 95, 59, 101, 96]","[54, 62, 64, 108, 106]"
45,8601077773,"[129, 36, 53, 40, 70]","[14, 15, 29, 6, 136]"
46,8601077757,"[137, 13, 74, 136, 109]","[14, 67, 119, 49, 27]"
47,8601077745,"[129, 79, 68, 93, 22]","[112, 8, 35, 97, 26]"
48,8601077697,"[49, 14, 98, 86, 53]","[51, 35, 48, 104, 2]"
49,8601077684,"[129, 77, 70, 128, 51]","[54, 27, 47, 75, 86]"
50,8601077589,"[84, 18, 14, 26, 129]","[71, 48, 120, 100, 35]"
51,8601077560,"[81, 27, 70, 43, 40]","[123, 102, 52, 100, 33]"
52,8601077524,"[91, 29, 104, 145, 40]","[52, 14, 31, 129, 72]"
53,8601077486,"[47, 88, 22, 35, 36]","[75, 31, 6, 96, 40]"
54,8601077482,"[47, 8, 100, 135, 5]","[121, 26, 35, 2, 1]"
55,8601077380,"[95, 76, 53, 7, 73]","[86, 16, 109, 63, 52]"
56,8601077127,"[16, 44, 21, 31, 71]","[53, 86, 52, 1, 26]"
57,8601077126,"[82, 59, 72, 100, 88]","[47, 1, 71, 64, 45]"
58,8601077096,"[131, 128, 120, 135, 73]","[75, 11, 8, 99, 27]"
59,8601077081,"[22, 106, 84, 80, 109]","[111, 69, 136, 114, 12]"
60,8601076980,"[11, 14, 105, 71, 109]","[136, 87, 70, 13, 1]"
61,8601076938,"[108, 114, 123, 94, 87]","[35, 7, 86, 8, 37]"
62,8601076935,"[101, 35, 49, 31, 59]","[47, 109, 53, 11, 19]"
63,8601076895,"[26, 109, 14, 67, 11]","[103, 36, 49, 55, 27]"
64,8601076845,"[15, 14, 123, 53, 8]","[37, 70, 128, 98, 137]"
65,8601076743,"[45, 8, 74, 2, 64]","[58, 47, 128, 79, 63]"
66,8601076730,"[131, 1, 34, 31, 47]","[129, 63, 85, 75, 101]"
67,8601076719,"[53, 47, 59, 18, 64]","[46, 16, 129, 74, 26]"
68,8601076682,"[14, 1, 106, 135, 5]","[87, 101, 41, 7, 12]"
69,8601076658,"[13, 14, 37, 73, 129]","[120, 26, 53, 55, 71]"
70,8601076618,"[6, 53, 98, 111, 39]","[131, 136, 72, 75, 13]"
71,8601076585,"[131, 97, 10, 47, 136]","[72, 135, 87, 16, 109]"
72,8601076565,"[62, 30, 13, 106, 9]","[14, 129, 63, 83, 34]"
73,8601076537,"[109, 2, 86, 64, 87]","[12, 128, 104, 32, 129]"
74,8601076477,"[107, 11, 105, 72, 31]","[74, 59, 70, 21, 108]"
75,8601076458,"[14, 85, 63, 47, 20]","[95, 120, 51, 45, 78]"
76,8601076354,"[31, 36, 63, 135, 102]","[17, 114, 70, 64, 14]"
77,8601076351,"[86, 52, 68, 98, 6]","[21, 22, 2, 1, 37]"
78,8601076340,"[51, 70, 96, 110, 86]","[8, 77, 26, 57, 17]"
79,8601076297,"[31, 129, 138, 86, 100]","[64, 111, 68, 41, 62]"
80,8601076211,"[128, 11, 14, 1, 42]","[129, 13, 53, 6, 22]"
81,8601076110,"[44, 63, 47, 26, 14]","[11, 16, 93, 55, 114]"
82,8601076053,"[87, 104, 126, 12, 88]","[73, 22, 94, 64, 145]"
83,8601076044,"[29, 103, 34, 1, 128]","[26, 47, 84, 70, 137]"
84,8601076030,"[14, 40, 51, 74, 67]","[95, 27, 20, 59, 39]"
85,8601075961,"[8, 39, 126, 63, 22]","[104, 80, 10, 101, 64]"
86,8601075929,"[86, 53, 70, 69, 9]","[136, 1, 68, 49, 7]"
87,8601075840,"[11, 93, 62, 96, 26]","[121, 101, 36, 100, 41]"
88,8601075834,"[106, 98, 128, 145, 111]","[28, 7, 86, 40, 49]"
89,8601075773,"[54, 128, 47, 53, 129]","[120, 85, 41, 59, 31]"
90,8601075479,"[49, 62, 6, 39, 55]","[105, 63, 52, 8, 84]"
91,8601075379,"[52, 98, 14, 40, 45]","[11, 31, 47, 7, 63]"
92,8601075304,"[14, 72, 145, 79, 47]","[2, 74, 112, 10, 86]"
93,8601075264,"[49, 31, 61, 44, 21]","[94, 85, 77, 79, 36]"
94,8601075246,"[21, 13, 9, 45, 49]","[62, 53, 11, 129, 88]"
95,8601075176,"[46, 74, 137, 21, 105]","[2, 72, 26, 90, 49]"
96,8601075099,"[81, 7, 1, 2, 26]","[18, 109, 36, 52, 87]"
97,8601075037,"[40, 1, 39, 102, 14]","[28, 11, 119, 120, 55]"
98,8601074955,"[73, 128, 52, 94, 98]","[88, 21, 14, 70, 40]"
99,8601074913,"[22, 9, 64, 40, 2]","[14, 36, 123, 76, 53]"
0,8601074912,"[109, 74, 98, 7, 112]","[26, 64, 11, 53, 59]"
1,8601074908,"[52, 26, 6, 98, 19]","[35, 105, 22, 129, 21]"
2,8601074895,"[53, 75, 2, 101, 8]","[60, 105, 56, 63, 64]"
3,8601074883,"[64, 70, 71, 96, 101]","[75, 22, 14, 42, 28]"
4,8601074835,"[34, 112, 107, 72, 92]","[78, 27, 86, 14, 46]"
5,8601074808,"[59, 136, 101, 30, 36]","[35, 12, 79, 86, 104]"
6,8601074726,"[59, 17, 101, 128, 53]","[119, 96, 137, 64, 63]"
7,8601074608,"[29, 75, 17, 72, 91]","[112, 129, 101, 16, 42]"
8,8601074407,"[64, 98, 54, 96, 17]","[120, 31, 52, 1, 28]"
9,8601074392,"[49, 96, 53, 36, 48]","[7, 114, 71, 123, 70]"
10,8601074374,"[32, 31, 60, 114, 19]","[84, 71, 95, 98, 77]"
11,8601074351,"[7, 17, 8, 57, 123]","[84, 2, 91, 72, 11]"
12,8601074324,"[38, 126, 39, 93, 26]","[19, 22, 42, 11, 14]"
13,8601074266,"[47, 64, 70, 101, 17]","[37, 2, 12, 110, 53]"
14,8601074174,"[28, 110, 45, 123, 70]","[64, 65, 48, 20, 105]"
15,8601074134,"[110, 101, 6, 96, 2]","[14, 102, 70, 45, 53]"
16,8601074127,"[43, 21, 111, 100, 145]","[67, 108, 121, 101, 75]"
17,8601074087,"[52, 62, 26, 14, 73]","[36, 86, 97, 131, 46]"
18,8601074046,"[99, 40, 54, 26, 137]","[20, 8, 136, 64, 47]"
19,8601074043,"[13, 14, 79, 65, 54]","[62, 21, 11, 10, 86]"
20,8601074034,"[69, 6, 84, 47, 145]","[74, 63, 29, 9, 75]"
21,8601074008,"[7, 14, 69, 42, 11]","[39, 29, 31, 72, 87]"
22,8601074000,"[2, 14, 94, 145, 31]","[36, 10, 64, 110, 21]"
23,8601073995,"[57, 88, 120, 50, 20]","[111, 123, 27, 61, 145]"
24,8601073973,"[73, 38, 28, 13, 123]","[14, 46, 74, 37, 97]"
25,8601073961,"[98, 87, 14, 8, 110]","[34, 81, 47, 5, 53]"
26,8601073952,"[27, 94, 98, 68, 101]","[39, 51, 26, 74, 8]"
27,8601073909,"[30, 84, 7, 1, 97]","[47, 137, 72, 74, 71]"
28,8601073866,"[69, 35, 96, 6, 26]","[135, 28, 63, 43, 53]"
29,8601073858,"[83, 76, 98, 70, 64]","[110, 111, 2, 102, 11]"
30,8601073811,"[45, 110, 138, 98, 74]","[72, 42, 36, 12, 106]"
31,8601073755,"[110, 106, 73, 79, 107]","[46, 21, 14, 7, 68]"
32,8601073565,"[52, 25, 27, 72, 23]","[1, 5, 13, 41, 75]"
33,8601073446,"[2, 14, 84, 18, 64]","[48, 5, 7, 100, 113]"
34,8601073413,"[66, 53, 64, 17, 28]","[106, 71, 10, 47, 2]"
35,8601073366,"[86, 78, 40, 8, 7]","[30, 126, 75, 1, 88]"
36,8601073290,"[39, 19, 87, 70, 29]","[71, 46, 25, 21, 96]"
37,8601073260,"[73, 27, 56, 26, 99]","[47, 128, 23, 64, 72]"
38,8601073232,"[41, 98, 75, 21, 108]","[49, 110, 34, 88, 72]"
39,8601073211,"[36, 97, 26, 41, 51]","[145, 42, 21, 20, 16]"
40,8601073184,"[71, 84, 37, 35, 59]","[129, 41, 73, 26, 85]"
41,8601073098,"[21, 97, 44, 2, 87]","[96, 14, 51, 49, 52]"
42,8601073087,"[96, 1, 36, 7, 68]","[70, 49, 119, 39, 14]"
43,8601073081,"[109, 9, 105, 36, 25]","[14, 6, 77, 35, 102]"
44,8601073066,"[93, 71, 129, 86, 64]","[53, 36, 92, 7, 20]"
45,8601072950,"[4, 45, 97, 128, 70]","[68, 35, 105, 8, 108]"
46,8601072929,"[104, 101, 17, 53, 102]","[90, 64, 48, 96, 62]"
47,8601072924,"[85, 29, 52, 86, 41]","[12, 26, 17, 21, 128]"
48,8601072843,"[6, 31, 113, 53, 60]","[74, 88, 26, 123, 67]"
49,8601072840,"[57, 1, 73, 128, 129]","[8, 30, 7, 106, 84]"
50,8601072748,"[47, 6, 27, 42, 86]","[35, 53, 70, 135, 58]"
51,8601072726,"[86, 31, 136, 39, 10]","[73, 46, 11, 14, 60]"
52,8601072723,"[47, 54, 111, 57, 9]","[74, 41, 11, 64, 105]"
53,8601072614,"[39, 100, 69, 123, 53]","[28, 40, 27, 136, 48]"
54,8601072594,"[87, 1, 97, 2, 136]","[86, 120, 53, 34, 129]"
55,8601072581,"[137, 64, 53, 128, 98]","[2, 15, 19, 17, 7]"
56,8601072559,"[137, 26, 107, 70, 102]","[2, 114, 112, 93, 87]"
57,8601072556,"[105, 1, 13, 137, 101]","[51, 46, 74, 136, 50]"
58,8601072509,"[52, 36, 86, 7, 8]","[75, 70, 113, 137, 58]"
59,8601072469,"[7, 70, 121, 94, 101]","[35, 42, 1, 5, 31]"
60,8601072302,"[42, 74, 119, 70, 15]","[6, 68, 29, 50, 51]"
61,8601072284,"[86, 14, 91, 18, 21]","[88, 36, 54, 26, 39]"
62,8601072232,"[74, 53, 1, 100, 49]","[84, 99, 145, 87, 136]"
63,8601072207,"[74, 123, 104, 121, 72]","[23, 63, 110, 14, 64]"
64,8601072060,"[120, 63, 29, 5, 93]","[100, 38, 37, 10, 1]"
65,8601072045,"[25, 27, 61, 54, 22]","[7, 96, 10, 34, 2]"
66,8601071995,"[84, 55, 104, 59, 35]","[145, 138, 120, 100, 109]"
67,8601071851,"[7, 22, 106, 88, 1]","[70, 74, 113, 16, 19]"
68,8601071749,"[11, 64, 104, 1, 40]","[101, 21, 70, 131, 2]"
69,8601071717,"[87, 8, 52, 49, 106]","[2, 30, 44, 26, 101]"
70,8601071701,"[67, 128, 75, 29, 59]","[104, 39, 87, 92, 72]"
71,8601071661,"[74, 76, 44, 98, 129]","[30, 70, 93, 94, 104]"
72,8601071582,"[68, 60, 104, 7, 93]","[97, 52, 79, 138, 1]"
73,8601071562,"[36, 67, 100, 73, 136]","[137, 138, 101, 52, 74]"
74,8601071408,"[49, 84, 46, 3, 74]","[97, 2, 6, 79, 126]"
75,8601071346,"[129, 63, 47, 84, 49]","[71, 75, 13, 10, 92]"
76,8601071283,"[88, 104, 35, 7, 44]","[41, 91, 66, 39, 30]"
77,8601071151,"[123, 21, 76, 29, 8]","[11, 36, 101, 102, 12]"
78,8601071134,"[103, 136, 25, 67, 26]","[22, 100, 48, 5, 40]"
79,8601071095,"[2, 5, 64, 70, 74]","[88, 53, 129, 79, 41]"
80,8601071063,"[22, 98, 76, 39, 70]","[2, 128, 54, 120, 64]"
81,8601071050,"[104, 109, 101, 39, 107]","[62, 126, 49, 79, 8]"
82,8601071017,"[96, 70, 27, 120, 100]","[72, 128, 135, 21, 64]"
83,8601070964,"[31, 93, 67, 36, 21]","[8, 40, 10, 98, 53]"
84,8601070925,"[15, 49, 121, 40, 47]","[84, 39, 8, 22, 73]"
85,8601070920,"[100, 83, 138, 63, 26]","[109, 30, 19, 62, 68]"
86,8601070863,"[51, 28, 4, 47, 22]","[86, 85, 46, 7, 42]"
87,8601070769,"[34, 63, 98, 91, 72]","[94, 101, 108, 71, 64]"
88,8601070689,"[97, 10, 128, 104, 100]","[137, 8, 39, 37, 121]"
89,8601070686,"[27, 8, 128, 129, 34]","[137, 10, 52, 84, 37]"
90,8601070658,"[27, 31, 28, 70, 108]","[39, 101, 42, 2, 88]"
91,8601070634,"[64, 71, 45, 70, 138]","[136, 8, 84, 11, 126]"
92,8601070420,"[111, 72, 47, 26, 2]","[70, 86, 108, 71, 120]"
93,8601070399,"[91, 59, 136, 102, 101]","[94, 111, 84, 106, 81]"
94,8601070394,"[120, 63, 36, 128, 105]","[7, 135, 93, 84, 119]"
95,8601070370,"[38, 101, 40, 70, 34]","[97, 39, 99, 18, 31]"
96,8601070354,"[3, 41, 40, 32, 8]","[22, 98, 93, 45, 100]"
97,8601070227,"[49, 7, 30, 108, 88]","[14, 31, 8, 69, 36]"
98,8601070216,"[46, 67, 86, 114, 73]","[21, 27, 63, 22, 49]"
99,8601070144,"[128, 100, 29, 74, 145]","[85, 53, 52, 71, 69]"
0,8601070136,"[128, 86, 53, 96, 109]","[13, 104, 10, 64, 93]"
1,8601070116,"[111, 96, 41, 101, 2]","[14, 19, 26, 39, 36]"
2,8601070115,"[86, 17, 57, 49, 34]","[19, 82, 110, 64, 1]"
3,8601070110,"[2, 53, 126, 26, 8]","[40, 55, 62, 101, 11]"
4,8601070082,"[8, 86, 119, 13, 2]","[71, 27, 41, 17, 46]"
5,8601070077,"[88, 49, 43, 21, 27]","[128, 11, 79, 18, 28]"
6,8601069982,"[2, 71, 20, 74, 1]","[37, 30, 49, 104, 36]"
7,8601069981,"[4, 25, 104, 84, 45]","[100, 40, 8, 106, 14]"
8,8601069943,"[20, 57, 30, 35, 114]","[39, 86, 129, 53, 110]"
9,8601069941,"[14, 27, 8, 105, 70]","[90, 2, 101, 68, 46]"
10,8601069932,"[102, 36, 107, 2, 52]","[27, 8, 75, 5, 98]"
11,8601069808,"[93, 110, 128, 3, 39]","[53, 21, 14, 4, 47]"
12,8601069680,"[72, 136, 26, 39, 99]","[14, 17, 102, 49, 37]"
13,8601069658,"[70, 14, 96, 69, 72]","[28, 23, 1, 75, 123]"
14,8601069601,"[36, 111, 53, 12, 49]","[102, 112, 52, 27, 135]"
15,8601069546,"[75, 137, 129, 22, 70]","[8, 20, 14, 96, 26]"
16,8601069545,"[43, 40, 2, 10, 105]","[112, 53, 1, 97, 82]"
17,8601069522,"[14, 88, 53, 2, 95]","[63, 135, 137, 51, 8]"
18,8601069399,"[36, 22, 39, 14, 6]","[47, 75, 7, 41, 87]"
19,8601069345,"[75, 129, 14, 1, 50]","[6, 110, 113, 7, 131]"
20,8601069328,"[21, 1, 131, 14, 108]","[72, 36, 114, 68, 104]"
21,8601069273,"[39, 14, 120, 94, 26]","[53, 99, 35, 41, 131]"
22,8601069245,"[42, 14, 21, 13, 83]","[121, 137, 114, 5, 70]"
23,8601069180,"[14, 119, 13, 46, 27]","[26, 120, 33, 8, 21]"
24,8601069141,"[26, 82, 46, 78, 31]","[14, 88, 18, 101, 2]"
25,8601069129,"[27, 22, 30, 1, 46]","[129, 70, 7, 73, 105]"
26,8601069014,"[18, 86, 69, 26, 41]","[12, 90, 98, 19, 14]"
27,8601068937,"[28, 135, 20, 3, 17]","[72, 30, 38, 11, 40]"
28,8601068916,"[114, 85, 74, 104, 39]","[106, 87, 98, 8, 75]"
29,8601068913,"[104, 75, 53, 8, 60]","[137, 1, 114, 86, 5]"
30,8601068908,"[74, 131, 99, 29, 2]","[90, 56, 79, 12, 31]"
31,8601068900,"[21, 64, 91, 97, 72]","[8, 7, 74, 71, 129]"
32,8601068696,"[79, 12, 26, 65, 96]","[100, 63, 145, 73, 113]"
33,8601068694,"[145, 40, 128, 53, 87]","[68, 71, 8, 21, 57]"
34,8601068672,"[47, 104, 100, 45, 8]","[93, 39, 49, 63, 96]"
35,8601068610,"[15, 137, 75, 26, 40]","[111, 17, 86, 112, 8]"
36,8601068591,"[86, 7, 63, 13, 31]","[68, 101, 104, 47, 48]"
37,8601068554,"[128, 4, 98, 11, 14]","[31, 69, 81, 36, 48]"
38,8601068501,"[31, 2, 8, 120, 111]","[12, 29, 52, 85, 87]"
39,8601068479,"[26, 34, 36, 95, 74]","[71, 7, 70, 5, 126]"
40,8601068407,"[121, 120, 31, 10, 106]","[39, 61, 137, 22, 128]"
41,8601068366,"[14, 70, 47, 40, 83]","[71, 26, 43, 54, 28]"
42,8601068139,"[56, 86, 33, 21, 39]","[14, 71, 51, 8, 27]"
43,8601068138,"[74, 73, 71, 53, 104]","[86, 18, 23, 21, 129]"
44,8601068071,"[123, 8, 2, 106, 14]","[96, 70, 39, 64, 101]"
45,8601068020,"[15, 46, 20, 26, 55]","[135, 19, 18, 17, 30]"
46,8601067977,"[29, 114, 2, 73, 26]","[63, 39, 11, 14, 28]"
47,8601067962,"[16, 20, 97, 36, 8]","[101, 109, 64, 7, 39]"
48,8601067833,"[22, 53, 23, 2, 14]","[26, 20, 39, 72, 16]"
49,8601067828,"[101, 40, 96, 21, 12]","[69, 36, 110, 102, 37]"
50,8601067700,"[72, 35, 9, 137, 123]","[53, 131, 70, 79, 47]"
51,8601067643,"[98, 64, 49, 75, 136]","[102, 1, 131, 106, 51]"
52,8601067598,"[63, 74, 96, 119, 121]","[21, 26, 72, 129, 41]"
53,8601067342,"[71, 96, 109, 26, 82]","[35, 92, 111, 20, 100]"
54,8601067266,"[34, 26, 123, 63, 8]","[41, 128, 36, 131, 101]"
55,8601067239,"[12, 21, 38, 86, 30]","[87, 35, 97, 6, 128]"
56,8601067181,"[21, 40, 39, 30, 46]","[56, 123, 2, 131, 17]"
57,8601067101,"[54, 97, 61, 52, 74]","[121, 58, 113, 8, 87]"
58,8601067069,"[17, 21, 19, 99, 14]","[12, 101, 56, 20, 35]"
59,8601067047,"[108, 53, 136, 86, 26]","[17, 101, 2, 72, 128]"
60,8601066920,"[64, 71, 101, 15, 93]","[68, 97, 63, 81, 106]"
61,8601066918,"[14, 39, 137, 31, 41]","[105, 104, 8, 98, 85]"
62,8601066894,"[86, 26, 21, 29, 84]","[63, 75, 56, 11, 96]"
63,8601066836,"[68, 135, 44, 14, 25]","[53, 92, 49, 30, 87]"
64,8601066720,"[30, 138, 79, 36, 98]","[49, 43, 112, 103, 13]"
65,8601066682,"[34, 136, 64, 61, 6]","[72, 19, 35, 57, 53]"
66,8601066555,"[129, 3, 59, 70, 30]","[74, 84, 71, 101, 123]"
67,8601066441,"[74, 8, 86, 35, 104]","[64, 97, 19, 85, 70]"
68,8601066435,"[129, 31, 86, 21, 70]","[39, 41, 51, 23, 102]"
69,8601066364,"[96, 98, 64, 86, 73]","[18, 75, 65, 88, 74]"
70,8601066362,"[2, 13, 101, 20, 44]","[100, 63, 16, 80, 95]"
71,8601066336,"[60, 37, 106, 136, 39]","[51, 46, 75, 102, 145]"
72,8601066317,"[86, 98, 52, 45, 41]","[100, 28, 11, 46, 21]"
73,8601066312,"[17, 53, 100, 86, 33]","[89, 6, 27, 39, 21]"
74,8601066167,"[50, 70, 109, 26, 114]","[32, 20, 42, 22, 128]"
75,8601066134,"[8, 82, 119, 101, 145]","[131, 2, 109, 75, 11]"
76,8601066089,"[59, 105, 13, 14, 47]","[96, 128, 39, 63, 81]"
77,8601066054,"[98, 90, 42, 93, 7]","[54, 106, 137, 88, 37]"
78,8601066033,"[4, 21, 14, 105, 28]","[86, 22, 35, 7, 40]"
79,8601066031,"[5, 38, 74, 70, 76]","[7, 11, 53, 137, 30]"
80,8601065903,"[36, 83, 5, 93, 81]","[25, 42, 89, 63, 31]"
81,8601065669,"[25, 48, 73, 21, 86]","[12, 11, 75, 28, 68]"
82,8601065578,"[74, 109, 85, 88, 84]","[28, 100, 14, 72, 99]"
83,8601065482,"[28, 11, 8, 37, 100]","[2, 52, 10, 128, 34]"
84,8601065453,"[75, 39, 104, 49, 64]","[109, 28, 74, 22, 91]"
85,8601065437,"[136, 70, 123, 75, 47]","[1, 137, 102, 110, 73]"
86,8601065360,"[8, 97, 37, 36, 49]","[19, 71, 34, 72, 14]"
87,8601065322,"[85, 106, 64, 14, 81]","[41, 11, 29, 74, 87]"
88,8601065292,"[76, 53, 26, 75, 69]","[128, 45, 120, 104, 46]"
89,8601065242,"[137, 12, 22, 47, 37]","[41, 75, 114, 128, 35]"
90,8601065240,"[21, 8, 97, 11, 5]","[87, 63, 14, 9, 38]"
91,8601065202,"[86, 26, 106, 97, 44]","[21, 2, 54, 82, 87]"
92,8601065168,"[7, 111, 106, 59, 145]","[96, 101, 10, 52, 79]"
93,8601065167,"[21, 121, 128, 94, 84]","[83, 49, 86, 104, 138]"
94,8601065071,"[60, 37, 128, 70, 74]","[93, 59, 136, 28, 53]"
95,8601065035,"[84, 7, 65, 70, 128]","[14, 35, 37, 8, 135]"
96,8601065003,"[27, 52, 75, 105, 44]","[135, 35, 7, 94, 14]"
97,8601065001,"[87, 39, 106, 98, 8]","[17, 50, 109, 104, 64]"
98,8601064945,"[75, 135, 114, 39, 31]","[4, 51, 26, 21, 107]"
99,8601064940,"[99, 27, 93, 2, 62]","[20, 104, 46, 64, 126]"
0,8601064882,"[70, 98, 75, 107, 39]","[35, 54, 88, 71, 86]"
1,8601064827,"[114, 93, 8, 27, 45]","[22, 64, 2, 109, 59]"
2,8601064787,"[14, 20, 39, 62, 59]","[30, 36, 18, 111, 2]"
3,8601064657,"[90, 10, 136, 73, 111]","[2, 93, 119, 49, 107]"
4,8601064525,"[131, 54, 28, 22, 37]","[42, 91, 48, 104, 93]"
5,8601064447,"[71, 52, 36, 41, 123]","[145, 50, 12, 28, 21]"
6,8601064319,"[88, 9, 110, 96, 1]","[119, 86, 42, 27, 108]"
7,8601064264,"[104, 74, 71, 113, 60]","[30, 5, 36, 17, 73]"
8,8601064206,"[47, 33, 119, 54, 21]","[49, 101, 129, 102, 26]"
9,8601064194,"[104, 67, 64, 11, 59]","[136, 10, 26, 2, 74]"
10,8601064188,"[98, 14, 87, 39, 56]","[79, 119, 101, 104, 17]"
11,8601064130,"[104, 71, 48, 11, 20]","[46, 45, 135, 88, 37]"
12,8601064097,"[17, 7, 8, 91, 96]","[92, 14, 11, 13, 98]"
13,8601064091,"[2, 47, 74, 59, 7]","[54, 71, 29, 101, 36]"
14,8601063952,"[49, 101, 106, 75, 28]","[55, 113, 102, 31, 35]"
15,8601063951,"[135, 6, 3, 73, 90]","[72, 21, 129, 28, 109]"
16,8601063933,"[14, 108, 1, 74, 45]","[129, 11, 131, 86, 31]"
